timestamp,ear,pitch,yaw,ratio_h,ratio_v,label
2026-04-15T10:22:12.009,0.3881,-1.64,18.82,0.1986,0.6641,Somnoliento
2026-04-15T10:22:12.204,0.4914,-29.48,-66.92,-0.1071,0.7053,Somnoliento
2026-04-15T10:25:15.180,0.3224,-12.26,3.64,0.4841,0.4072,Enfocado
2026-04-15T10:25:15.331,0.3388,-11.94,5.29,0.4907,0.4222,Enfocado
2026-04-15T10:25:15.535,0.3516,-12.63,-3.84,0.5017,0.4253,Enfocado
2026-04-15T10:25:15.716,0.3446,-11.76,1.32,0.5009,0.4293,Enfocado
2026-04-15T10:25:15.868,0.332,-11.52,1.58,0.5034,0.409,Enfocado
2026-04-15T10:25:16.036,0.3281,-11.67,6.67,0.5027,0.4239,Enfocado
2026-04-15T10:25:16.187,0.3285,-12.27,-2.03,0.5033,0.4191,Enfocado
2026-04-15T10:25:16.375,0.3343,-11.28,5.4,0.5063,0.4372,Enfocado
2026-04-15T10:25:16.516,0.3292,-11.52,10.0,0.4997,0.4264,Enfocado
2026-04-15T10:25:16.712,0.3159,-12.16,13.01,0.5082,0.4483,Enfocado
2026-04-15T10:25:16.858,0.3209,-11.09,15.65,0.4998,0.446,Enfocado
2026-04-15T10:25:17.046,0.3193,-11.66,13.67,0.5035,0.439,Enfocado
2026-04-15T10:25:17.195,0.3263,-11.63,16.03,0.498,0.4444,Enfocado
2026-04-15T10:25:17.336,0.3312,-11.59,17.65,0.5156,0.4286,Enfocado
2026-04-15T10:25:17.540,0.3159,-11.06,17.12,0.5067,0.4252,Enfocado
2026-04-15T10:25:17.663,0.3262,-11.09,19.16,0.5032,0.4348,Enfocado
2026-04-15T10:25:17.865,0.3129,-10.32,17.87,0.5134,0.4268,Enfocado
2026-04-15T10:25:18.006,0.3301,-10.79,18.82,0.5097,0.4356,Enfocado
2026-04-15T10:25:18.183,0.3123,-10.1,16.51,0.5049,0.421,Enfocado
2026-04-15T10:25:18.367,0.3243,-11.37,15.16,0.5081,0.4214,Enfocado
2026-04-15T10:25:18.523,0.3295,-10.59,17.17,0.4964,0.433,Enfocado
2026-04-15T10:25:18.679,0.3211,-9.16,13.15,0.4822,0.3936,Enfocado
2026-04-15T10:25:18.859,0.331,-9.83,9.75,0.4903,0.4161,Enfocado
2026-04-15T10:25:19.058,0.3236,-9.05,-5.67,0.5044,0.4078,Enfocado
2026-04-15T10:25:19.194,0.3112,-9.89,0.91,0.4999,0.4406,Enfocado
2026-04-15T10:25:19.340,0.3414,-10.69,-8.0,0.4973,0.4322,Enfocado
2026-04-15T10:25:19.525,0.3275,-9.78,-12.84,0.498,0.439,Enfocado
2026-04-15T10:25:19.664,0.3261,-8.69,-4.46,0.4949,0.4016,Enfocado
2026-04-15T10:25:19.862,0.3352,-9.57,-15.03,0.5002,0.4166,Enfocado
2026-04-15T10:25:20.008,0.3547,-10.27,-6.82,0.5071,0.4203,Enfocado
2026-04-15T10:25:20.194,0.3392,-9.66,-1.97,0.5056,0.4012,Enfocado
2026-04-15T10:25:20.346,0.3389,-10.37,-6.09,0.5058,0.4041,Enfocado
2026-04-15T10:25:20.523,0.3359,-9.55,-7.99,0.4915,0.4338,Enfocado
2026-04-15T10:25:20.681,0.3279,-8.8,-1.16,0.4871,0.4182,Enfocado
2026-04-15T10:25:20.858,0.3218,-9.48,-13.32,0.502,0.4289,Enfocado
2026-04-15T10:25:21.025,0.345,-8.83,-10.57,0.5106,0.4243,Enfocado
2026-04-15T10:25:21.195,0.3368,-9.49,-11.77,0.514,0.4185,Enfocado
2026-04-15T10:25:21.366,0.3361,-9.06,-8.91,0.5117,0.4159,Enfocado
2026-04-15T10:25:21.522,0.3207,-9.54,7.31,0.5081,0.4459,Enfocado
2026-04-15T10:25:21.695,0.3137,-9.69,11.32,0.4987,0.4029,Enfocado
2026-04-15T10:25:21.861,0.3171,-9.92,10.35,0.5056,0.4237,Enfocado
2026-04-15T10:25:22.008,0.3214,-9.12,10.01,0.5137,0.4215,Enfocado
2026-04-15T10:25:22.198,0.3173,-9.45,11.2,0.5027,0.4152,Enfocado
2026-04-15T10:25:22.332,0.3236,-7.48,7.1,0.5012,0.4354,Enfocado
2026-04-15T10:25:22.540,0.329,-8.7,-8.21,0.5014,0.4164,Enfocado
2026-04-15T10:25:22.680,0.3206,-8.28,4.79,0.4926,0.4155,Enfocado
2026-04-15T10:25:22.867,0.3133,-9.15,-13.28,0.5007,0.4032,Enfocado
2026-04-15T10:25:23.013,0.3359,-11.19,-15.28,0.5166,0.4336,Enfocado
2026-04-15T10:25:23.206,0.3323,-11.16,-12.69,0.5193,0.435,Enfocado
2026-04-15T10:25:23.360,0.3327,-10.08,-12.87,0.5136,0.4332,Enfocado
2026-04-15T10:25:23.550,0.3204,-11.15,-5.13,0.5129,0.4101,Enfocado
2026-04-15T10:25:23.690,0.3181,-9.45,-16.65,0.5197,0.4283,Enfocado
2026-04-15T10:25:23.863,0.3221,-8.83,-13.32,0.5239,0.4076,Enfocado
2026-04-15T10:25:24.016,0.3352,-8.29,-14.27,0.5208,0.4129,Enfocado
2026-04-15T10:25:24.201,0.319,-9.05,-6.12,0.5228,0.427,Enfocado
2026-04-15T10:25:24.359,0.302,-9.04,-11.2,0.5169,0.4238,Enfocado
2026-04-15T10:25:24.538,0.3188,-9.71,-11.17,0.5143,0.4136,Enfocado
2026-04-15T10:25:24.701,0.3115,-8.22,-6.35,0.5138,0.4057,Enfocado
2026-04-15T10:25:24.867,0.3321,-8.39,-15.89,0.5055,0.4203,Enfocado
2026-04-15T10:25:25.033,0.3293,-7.65,-11.49,0.5129,0.4196,Enfocado
2026-04-15T10:25:25.202,0.3136,-8.9,-17.85,0.5142,0.4002,Enfocado
2026-04-15T10:25:25.344,0.3148,-9.16,-15.13,0.5202,0.4127,Enfocado
2026-04-15T10:25:25.546,0.3329,-8.87,-14.09,0.5204,0.4144,Enfocado
2026-04-15T10:25:25.696,0.3485,-8.38,-15.35,0.5252,0.425,Enfocado
2026-04-15T10:25:25.874,0.3294,-8.71,-18.25,0.5237,0.4262,Enfocado
2026-04-15T10:25:26.025,0.3334,-8.88,-13.58,0.5179,0.4295,Enfocado
2026-04-15T10:25:26.219,0.3166,-7.94,-16.56,0.5171,0.4323,Enfocado
2026-04-15T10:25:26.374,0.3335,-8.21,-15.61,0.5249,0.4283,Enfocado
2026-04-15T10:25:26.511,0.3181,-8.51,-17.98,0.5263,0.4055,Enfocado
2026-04-15T10:25:26.699,0.3094,-7.38,-17.7,0.5241,0.4038,Enfocado
2026-04-15T10:25:26.838,0.3127,-9.26,-19.78,0.5206,0.4041,Enfocado
2026-04-15T10:25:27.033,0.3212,-10.12,-21.17,0.5242,0.4146,Enfocado
2026-04-15T10:25:27.214,0.3108,-8.24,-23.14,0.5216,0.4276,Enfocado
2026-04-15T10:25:27.351,0.3202,-8.52,-20.52,0.5232,0.4309,Enfocado
2026-04-15T10:25:27.547,0.3133,-8.12,-22.2,0.5336,0.3852,Enfocado
2026-04-15T10:25:27.682,0.324,-8.73,-24.1,0.5411,0.4144,Enfocado
2026-04-15T10:25:27.874,0.3153,-9.59,-23.21,0.5396,0.4116,Enfocado
2026-04-15T10:25:28.030,0.3212,-8.77,-24.41,0.5282,0.432,Enfocado
2026-04-15T10:25:28.211,0.3228,-8.88,-21.4,0.52,0.4428,Enfocado
2026-04-15T10:25:28.380,0.3355,-8.98,-25.65,0.518,0.4204,Enfocado
2026-04-15T10:25:28.510,0.354,-9.3,-24.77,0.5165,0.4223,Enfocado
2026-04-15T10:25:28.699,0.3271,-10.33,-23.91,0.5117,0.4098,Enfocado
2026-04-15T10:25:28.837,0.3311,-8.95,-24.58,0.5058,0.4087,Enfocado
2026-04-15T10:25:29.025,0.3342,-9.24,-25.2,0.51,0.3909,Enfocado
2026-04-15T10:25:29.187,0.32,-9.91,-22.39,0.5262,0.408,Enfocado
2026-04-15T10:25:29.356,0.327,-9.23,-19.4,0.5201,0.4168,Enfocado
2026-04-15T10:25:29.510,0.3347,-9.87,-19.03,0.5174,0.4102,Enfocado
2026-04-15T10:25:29.690,0.3127,-9.84,-17.62,0.5207,0.3975,Enfocado
2026-04-15T10:25:29.858,0.3279,-9.61,-19.81,0.5326,0.4011,Enfocado
2026-04-15T10:25:30.025,0.3448,-9.26,-19.19,0.5118,0.408,Enfocado
2026-04-15T10:25:30.174,0.3208,-8.46,-16.23,0.524,0.4292,Enfocado
2026-04-15T10:25:30.353,0.3248,-9.6,-11.41,0.5053,0.3755,Enfocado
2026-04-15T10:25:30.505,0.3139,-9.23,-7.68,0.518,0.4184,Enfocado
2026-04-15T10:25:30.696,0.3225,-8.82,-0.53,0.5216,0.4169,Enfocado
2026-04-15T10:25:30.838,0.3269,-9.0,-6.08,0.5156,0.4088,Enfocado
2026-04-15T10:25:31.026,0.326,-8.55,9.31,0.5299,0.4276,Enfocado
2026-04-15T10:25:31.186,0.3351,-8.66,-4.89,0.5228,0.4268,Enfocado
2026-04-15T10:25:31.373,0.3346,-8.28,-13.32,0.5219,0.4126,Enfocado
2026-04-15T10:25:31.513,0.3316,-7.57,-15.74,0.5116,0.4383,Enfocado
2026-04-15T10:25:31.706,0.3165,-7.72,10.75,0.5184,0.4371,Enfocado
2026-04-15T10:25:31.843,0.3056,-6.65,-9.64,0.51,0.4368,Enfocado
2026-04-15T10:25:32.028,0.2915,-7.14,-0.33,0.5181,0.3948,Enfocado
2026-04-15T10:25:32.188,0.2876,-7.12,-10.33,0.5292,0.4018,Enfocado
2026-04-15T10:25:32.361,0.3069,-8.1,-3.12,0.5126,0.409,Enfocado
2026-04-15T10:25:32.534,0.3098,-7.56,-6.71,0.522,0.4168,Enfocado
2026-04-15T10:25:32.698,0.3301,-10.07,-6.76,0.5137,0.4365,Enfocado
2026-04-15T10:25:32.846,0.3461,-10.81,0.37,0.5168,0.4199,Enfocado
2026-04-15T10:25:33.033,0.3338,-11.76,-0.76,0.5039,0.4178,Enfocado
2026-04-15T10:25:33.190,0.342,-10.82,-7.78,0.5004,0.4303,Enfocado
2026-04-15T10:25:33.372,0.3386,-9.86,-7.73,0.5154,0.4212,Enfocado
2026-04-15T10:25:33.505,0.3273,-8.8,-8.5,0.5038,0.4282,Enfocado
2026-04-15T10:25:33.706,0.3323,-7.45,-2.78,0.5106,0.4217,Enfocado
2026-04-15T10:25:33.852,0.3276,-5.55,-8.74,0.4894,0.4491,Enfocado
2026-04-15T10:25:34.035,0.3253,-5.23,-3.38,0.5071,0.438,Enfocado
2026-04-15T10:25:34.176,0.3236,-5.34,-0.29,0.5003,0.4476,Enfocado
2026-04-15T10:25:34.377,0.328,-4.32,5.15,0.505,0.4415,Enfocado
2026-04-15T10:25:34.520,0.3322,-6.39,6.96,0.5033,0.4456,Enfocado
2026-04-15T10:25:34.710,0.3322,-5.94,10.95,0.4989,0.449,Enfocado
2026-04-15T10:25:34.854,0.3299,-6.56,11.37,0.4988,0.4482,Enfocado
2026-04-15T10:25:35.052,0.3219,-7.9,13.75,0.495,0.4335,Enfocado
2026-04-15T10:25:35.181,0.3204,-7.1,10.28,0.503,0.425,Enfocado
2026-04-15T10:25:35.362,0.3221,-7.93,13.06,0.5072,0.4408,Enfocado
2026-04-15T10:25:35.530,0.3308,-7.71,7.94,0.5027,0.4257,Enfocado
2026-04-15T10:25:35.710,0.3138,-7.88,5.38,0.5054,0.4445,Enfocado
2026-04-15T10:25:35.861,0.3122,-7.31,-1.74,0.5182,0.4192,Enfocado
2026-04-15T10:25:36.035,0.3151,-9.19,0.33,0.5097,0.4401,Enfocado
2026-04-15T10:25:36.182,0.322,-9.32,-3.63,0.514,0.4316,Enfocado
2026-04-15T10:25:36.376,0.3272,-9.39,-9.84,0.5207,0.4202,Enfocado
2026-04-15T10:25:36.538,0.3146,-9.11,-11.88,0.5263,0.4137,Enfocado
2026-04-15T10:25:36.710,0.3229,-9.03,-3.92,0.5021,0.4106,Enfocado
2026-04-15T10:25:36.848,0.307,-9.96,-3.35,0.5009,0.4256,Enfocado
2026-04-15T10:25:37.046,0.2949,-9.38,-10.38,0.4884,0.4127,Enfocado
2026-04-15T10:25:37.193,0.3001,-8.25,-8.37,0.5085,0.419,Enfocado
2026-04-15T10:25:37.334,0.3231,-8.66,-4.93,0.5076,0.392,Enfocado
2026-04-15T10:25:37.536,0.3167,-9.06,4.9,0.4952,0.3879,Enfocado
2026-04-15T10:25:37.695,0.3128,-8.39,5.31,0.4925,0.4054,Enfocado
2026-04-15T10:25:37.863,0.232,-7.99,7.89,0.4863,0.3493,Enfocado
2026-04-15T10:25:38.006,0.2918,-8.08,12.24,0.486,0.405,Enfocado
2026-04-15T10:25:38.185,0.3215,-9.1,14.17,0.4854,0.4165,Enfocado
2026-04-15T10:25:38.397,0.3161,-8.41,14.51,0.5081,0.4454,Enfocado
2026-04-15T10:25:38.518,0.2996,-8.26,12.95,0.5121,0.3983,Enfocado
2026-04-15T10:25:38.714,0.2965,-9.5,12.27,0.506,0.4059,Enfocado
2026-04-15T10:25:38.860,0.3046,-8.74,3.53,0.5192,0.4024,Enfocado
2026-04-15T10:25:39.043,0.3189,-8.42,10.59,0.5074,0.4201,Enfocado
2026-04-15T10:25:39.186,0.3123,-8.99,10.2,0.4978,0.3999,Enfocado
2026-04-15T10:25:39.344,0.3108,-8.96,5.8,0.5059,0.4247,Enfocado
2026-04-15T10:25:39.526,0.3239,-11.0,13.88,0.5013,0.4161,Enfocado
2026-04-15T10:25:39.671,0.2972,-9.75,13.21,0.4859,0.3847,Enfocado
2026-04-15T10:25:39.872,0.2712,-10.59,12.18,0.5148,0.3872,Enfocado
2026-04-15T10:25:40.014,0.3025,-9.26,13.56,0.5035,0.4011,Enfocado
2026-04-15T10:25:40.189,0.2919,-9.68,10.77,0.5084,0.4063,Enfocado
2026-04-15T10:25:40.340,0.3108,-7.7,15.53,0.5017,0.4259,Enfocado
2026-04-15T10:25:40.527,0.3289,-7.5,7.39,0.5043,0.4616,Enfocado
2026-04-15T10:25:40.691,0.3027,-6.17,-13.51,0.5122,0.4278,Enfocado
2026-04-15T10:25:40.859,0.2857,-9.62,9.22,0.514,0.4054,Enfocado
2026-04-15T10:25:41.016,0.2876,-10.11,-18.98,0.5147,0.4068,Enfocado
2026-04-15T10:25:41.192,0.2995,-8.72,-12.39,0.5065,0.4152,Enfocado
2026-04-15T10:25:41.336,0.3113,-9.32,-8.24,0.5036,0.429,Enfocado
2026-04-15T10:25:41.522,0.2783,-8.92,-21.23,0.5014,0.4141,Enfocado
2026-04-15T10:25:41.661,0.2968,-8.08,-23.01,0.5132,0.4346,Enfocado
2026-04-15T10:25:41.864,0.2984,-8.88,-17.9,0.5016,0.4394,Enfocado
2026-04-15T10:25:42.006,0.2929,-8.52,-24.21,0.502,0.4057,Enfocado
2026-04-15T10:25:42.204,0.2775,-8.48,-20.22,0.5017,0.389,Enfocado
2026-04-15T10:25:42.353,0.3082,-8.86,-20.17,0.5036,0.4333,Enfocado
2026-04-15T10:25:42.537,0.2977,-9.41,2.16,0.5155,0.4058,Enfocado
2026-04-15T10:25:42.682,0.3039,-8.98,10.82,0.4993,0.4202,Enfocado
2026-04-15T10:25:42.868,0.2926,-7.19,-11.28,0.509,0.4069,Enfocado
2026-04-15T10:25:43.014,0.3083,-8.32,-13.25,0.5022,0.4304,Enfocado
2026-04-15T10:25:43.216,0.3058,-8.05,-13.82,0.5044,0.4367,Enfocado
2026-04-15T10:25:43.362,0.3136,-8.51,-12.49,0.5104,0.4395,Enfocado
2026-04-15T10:25:43.532,0.3002,-8.44,-19.56,0.5066,0.4126,Enfocado
2026-04-15T10:25:43.689,0.3161,-9.56,-16.83,0.5303,0.4302,Enfocado
2026-04-15T10:25:43.866,0.2904,-8.43,9.67,0.526,0.4364,Enfocado
2026-04-15T10:25:44.036,0.3157,-7.31,-11.68,0.5109,0.4371,Enfocado
2026-04-15T10:25:44.193,0.3149,-8.11,4.26,0.5073,0.4412,Enfocado
2026-04-15T10:25:44.373,0.3394,-9.84,18.37,0.5049,0.4262,Enfocado
2026-04-15T10:25:44.537,0.3146,-9.54,14.24,0.5109,0.4055,Enfocado
2026-04-15T10:25:44.685,0.3145,-7.18,-13.67,0.5341,0.4229,Enfocado
2026-04-15T10:25:44.872,0.3116,-7.61,-7.02,0.5159,0.3997,Enfocado
2026-04-15T10:25:45.016,0.3146,-6.93,-14.67,0.5127,0.4005,Enfocado
2026-04-15T10:25:45.212,0.314,-5.98,-12.9,0.5216,0.4155,Enfocado
2026-04-15T10:25:45.345,0.3171,-6.75,-9.48,0.5225,0.3887,Enfocado
2026-04-15T10:25:45.546,0.32,-7.58,-8.74,0.5151,0.3977,Enfocado
2026-04-15T10:25:45.691,0.3259,-6.65,-3.82,0.5322,0.4212,Enfocado
2026-04-15T10:25:45.880,0.2992,-8.92,-11.67,0.5233,0.4127,Enfocado
2026-04-15T10:25:46.019,0.3314,-8.71,-15.36,0.5356,0.4399,Enfocado
2026-04-15T10:25:46.211,0.3306,-6.65,-8.58,0.5176,0.4229,Enfocado
2026-04-15T10:25:46.369,0.3274,-7.84,-12.84,0.5251,0.4237,Enfocado
2026-04-15T10:25:46.546,0.329,-7.64,-7.67,0.5052,0.4115,Enfocado
2026-04-15T10:25:46.694,0.3216,-7.84,-15.1,0.521,0.3951,Enfocado
2026-04-15T10:25:46.872,0.3297,-7.26,-17.14,0.5075,0.3934,Enfocado
2026-04-15T10:25:47.043,0.3311,-7.44,1.17,0.498,0.4076,Enfocado
2026-04-15T10:25:47.207,0.323,-7.07,-9.04,0.5055,0.3915,Enfocado
2026-04-15T10:25:47.356,0.3143,-8.25,-0.6,0.508,0.3917,Enfocado
2026-04-15T10:25:47.547,0.3198,-8.08,6.0,0.5148,0.4075,Enfocado
2026-04-15T10:25:47.706,0.3272,-8.94,12.57,0.5135,0.4088,Enfocado
2026-04-15T10:25:47.874,0.3147,-9.19,12.52,0.5132,0.404,Enfocado
2026-04-15T10:25:48.016,0.3186,-9.24,13.83,0.5101,0.405,Enfocado
2026-04-15T10:25:48.220,0.3182,-8.96,7.75,0.5155,0.3929,Enfocado
2026-04-15T10:25:48.365,0.3124,-9.14,14.89,0.4965,0.4175,Enfocado
2026-04-15T10:25:48.507,0.302,-9.0,13.77,0.4923,0.389,Enfocado
2026-04-15T10:25:48.695,0.316,-10.48,12.22,0.5005,0.3789,Enfocado
2026-04-15T10:25:48.834,0.3089,-9.23,13.53,0.4888,0.3736,Enfocado
2026-04-15T10:25:49.028,0.3133,-8.72,11.25,0.4872,0.3805,Enfocado
2026-04-15T11:00:06.899,0.3885,-8.43,-11.9,0.4905,0.4976,Enfocado
2026-04-15T11:00:07.060,0.3706,-8.24,-3.47,0.4812,0.459,Enfocado
2026-04-15T11:00:07.230,0.3493,-7.66,-7.29,0.4843,0.4322,Enfocado
2026-04-15T11:00:07.398,0.362,-8.14,-9.06,0.4866,0.4566,Enfocado
2026-04-15T11:00:07.572,0.3615,-8.32,-9.78,0.4835,0.439,Enfocado
2026-04-15T11:00:07.736,0.381,-9.05,-10.3,0.4894,0.4496,Enfocado
2026-04-15T11:00:07.907,0.3732,-8.0,-5.81,0.4857,0.4535,Enfocado
2026-04-15T11:00:08.072,0.3712,-7.33,-6.18,0.486,0.475,Enfocado
2026-04-15T11:00:08.227,0.3751,-7.29,-4.16,0.4784,0.4901,Enfocado
2026-04-15T11:00:08.406,0.373,-7.02,-8.8,0.4795,0.4467,Enfocado
2026-04-15T11:00:08.563,0.3606,-6.32,-11.9,0.4985,0.4612,Enfocado
2026-04-15T11:00:08.746,0.3574,-6.23,-15.54,0.4925,0.4745,Enfocado
2026-04-15T11:00:08.903,0.3503,-6.15,-16.21,0.4931,0.457,Enfocado
2026-04-15T11:00:09.079,0.3402,-5.98,-17.53,0.5048,0.4387,Enfocado
2026-04-15T11:00:09.232,0.3493,-6.02,-15.23,0.4985,0.4466,Enfocado
2026-04-15T11:00:09.416,0.3371,-6.81,-15.58,0.4982,0.4358,Enfocado
2026-04-15T11:00:09.572,0.3494,-7.18,-17.78,0.512,0.4259,Enfocado
2026-04-15T11:00:09.753,0.3341,-6.61,-16.55,0.5042,0.411,Enfocado
2026-04-15T11:00:09.906,0.3438,-7.04,-17.29,0.5056,0.4296,Enfocado
2026-04-15T11:00:10.072,0.3396,-7.57,-16.33,0.5159,0.4267,Enfocado
2026-04-15T11:00:10.244,0.3422,-7.37,-17.09,0.4974,0.4371,Enfocado
2026-04-15T11:00:10.406,0.3553,-7.34,-18.3,0.5057,0.4333,Enfocado
2026-04-15T11:00:10.580,0.3488,-6.99,-18.65,0.5217,0.4221,Enfocado
2026-04-15T11:00:10.741,0.3504,-6.95,-16.74,0.506,0.4236,Enfocado
2026-04-15T11:00:10.915,0.3478,-6.49,-16.34,0.51,0.41,Enfocado
2026-04-15T11:00:11.078,0.3562,-7.09,-16.12,0.5126,0.4276,Enfocado
2026-04-15T11:00:11.254,0.3609,-6.88,-17.39,0.5097,0.4212,Enfocado
2026-04-15T11:00:11.415,0.3317,-7.45,-13.96,0.5084,0.4236,Enfocado
2026-04-15T11:00:11.570,0.3568,-7.52,-14.63,0.5069,0.4285,Enfocado
2026-04-15T11:00:11.750,0.346,-5.82,-14.17,0.5034,0.4407,Enfocado
2026-04-15T11:00:11.906,0.3436,-6.27,-16.37,0.4986,0.4179,Enfocado
2026-04-15T11:00:12.088,0.3695,-7.01,-14.64,0.4969,0.4352,Enfocado
2026-04-15T11:00:12.241,0.3406,-6.8,-13.15,0.4913,0.4258,Enfocado
2026-04-15T11:00:12.413,0.3336,-6.97,-14.02,0.5025,0.4198,Enfocado
2026-04-15T11:00:12.578,0.3461,-6.68,-7.6,0.5031,0.4592,Enfocado
2026-04-15T11:00:12.732,0.3451,-7.55,-10.45,0.5008,0.4637,Enfocado
2026-04-15T11:00:12.913,0.3327,-6.83,-7.15,0.5063,0.4324,Enfocado
2026-04-15T11:00:13.094,0.33,-5.75,-7.63,0.5064,0.4609,Enfocado
2026-04-15T11:00:13.235,0.3415,-3.98,-3.23,0.5051,0.4526,Enfocado
2026-04-15T11:00:13.414,0.3746,-3.69,2.39,0.4751,0.4816,Enfocado
2026-04-15T11:00:13.556,0.3625,-4.26,-11.46,0.4895,0.4882,Enfocado
2026-04-15T11:00:13.750,0.3684,-4.38,-9.01,0.4832,0.5075,Enfocado
2026-04-15T11:00:13.912,0.3659,-3.48,-12.53,0.4843,0.505,Enfocado
2026-04-15T11:00:14.093,0.3781,-3.2,-12.39,0.489,0.5267,Enfocado
2026-04-15T11:00:14.239,0.3773,-4.28,7.6,0.4801,0.5208,Enfocado
2026-04-15T11:00:14.387,0.3683,-4.19,-10.61,0.4881,0.5079,Enfocado
2026-04-15T11:00:14.594,0.3533,-3.9,-13.79,0.4795,0.5073,Enfocado
2026-04-15T11:00:14.732,0.3574,-2.27,4.32,0.479,0.4977,Enfocado
2026-04-15T11:00:14.923,0.3249,-1.49,-3.53,0.4934,0.4742,Enfocado
2026-04-15T11:00:15.062,0.3305,-1.69,-2.49,0.4894,0.4427,Enfocado
2026-04-15T11:00:15.222,0.356,-3.12,-7.1,0.4804,0.4383,Enfocado
2026-04-15T11:00:15.420,0.3654,-4.02,-15.21,0.4992,0.4844,Enfocado
2026-04-15T11:00:15.561,0.3632,-4.68,-16.33,0.499,0.482,Enfocado
2026-04-15T11:00:15.761,0.3706,-6.53,-17.25,0.5138,0.4608,Enfocado
2026-04-15T11:00:15.899,0.3763,-6.34,-18.85,0.4987,0.45,Enfocado
2026-04-15T11:00:16.050,0.3895,-6.79,-18.72,0.506,0.466,Enfocado
2026-04-15T11:00:16.228,0.398,-5.65,-18.25,0.4963,0.4826,Enfocado
2026-04-15T11:00:16.387,0.3856,-4.63,-16.07,0.498,0.4786,Enfocado
2026-04-15T11:00:16.565,0.398,-5.53,-17.59,0.4984,0.5197,Enfocado
2026-04-15T11:00:16.720,0.4016,-6.02,-16.86,0.499,0.501,Enfocado
2026-04-15T11:00:16.903,0.3866,-5.53,-14.88,0.4936,0.5047,Enfocado
2026-04-15T11:00:17.060,0.3999,-5.75,-15.09,0.4897,0.5075,Enfocado
2026-04-15T11:00:17.240,0.3877,-4.5,-12.49,0.4945,0.5015,Enfocado
2026-04-15T11:00:17.396,0.3924,-5.7,-14.42,0.4978,0.5213,Enfocado
2026-04-15T11:00:17.578,0.3912,-5.42,-14.25,0.4972,0.5207,Enfocado
2026-04-15T11:00:17.732,0.394,-5.31,-14.71,0.4929,0.4952,Enfocado
2026-04-15T11:00:17.916,0.3962,-6.16,-13.54,0.4925,0.4901,Enfocado
2026-04-15T11:00:18.066,0.3911,-5.65,-14.4,0.4928,0.4978,Enfocado
2026-04-15T11:00:18.231,0.3764,-4.77,-13.88,0.4839,0.5041,Enfocado
2026-04-15T11:00:18.400,0.3903,-4.41,-14.52,0.4885,0.5298,Enfocado
2026-04-15T11:00:18.569,0.3873,-4.12,-12.83,0.5007,0.5173,Enfocado
2026-04-15T11:00:18.736,0.384,-4.33,-13.63,0.4949,0.5234,Enfocado
2026-04-15T11:00:18.902,0.3837,-3.8,-14.31,0.4907,0.493,Enfocado
2026-04-15T11:00:19.080,0.3809,-5.27,-15.36,0.4933,0.5028,Enfocado
2026-04-15T11:00:19.239,0.3777,-5.23,-14.61,0.4917,0.481,Enfocado
2026-04-15T11:00:19.395,0.3715,-5.18,-15.36,0.4881,0.4815,Enfocado
2026-04-15T11:00:19.576,0.3249,-5.92,-15.82,0.4968,0.4354,Enfocado
2026-04-15T11:00:19.730,0.3245,-5.5,-15.63,0.4985,0.3932,Enfocado
2026-04-15T11:00:19.911,0.3407,-6.96,-13.51,0.5021,0.3882,Enfocado
2026-04-15T11:00:20.065,0.3322,-5.77,-15.76,0.5091,0.388,Enfocado
2026-04-15T11:00:20.247,0.0971,-6.23,-14.06,0.4579,-2.5487,Enfocado
2026-04-15T11:00:20.402,0.2885,-6.97,-14.59,0.4994,0.3523,Enfocado
2026-04-15T11:00:20.581,0.3158,-6.76,-11.63,0.5018,0.3904,Enfocado
2026-04-15T11:00:20.738,0.3017,-7.34,-10.31,0.4997,0.3838,Enfocado
2026-04-15T11:00:20.921,0.3067,-7.49,-6.31,0.489,0.3796,Enfocado
2026-04-15T11:00:21.076,0.3014,-7.72,-6.46,0.4971,0.3965,Enfocado
2026-04-15T11:00:21.254,0.3026,-8.38,-11.29,0.4895,0.3772,Enfocado
2026-04-15T11:00:21.409,0.3053,-8.0,-11.85,0.4961,0.4062,Enfocado
2026-04-15T11:00:21.575,0.3063,-8.07,-9.23,0.4951,0.4082,Enfocado
2026-04-15T11:00:21.750,0.3124,-8.16,-9.66,0.4883,0.3949,Enfocado
2026-04-15T11:00:21.909,0.3177,-8.37,-9.09,0.496,0.3966,Enfocado
2026-04-15T11:00:22.074,0.3169,-8.03,-9.77,0.4981,0.3977,Enfocado
2026-04-15T11:00:22.247,0.3238,-7.23,-12.77,0.5035,0.4061,Enfocado
2026-04-15T11:00:22.422,0.3498,-6.98,-11.85,0.5074,0.4183,Enfocado
2026-04-15T11:00:22.583,0.3343,-8.07,-8.74,0.5161,0.4222,Enfocado
2026-04-15T11:00:22.736,0.3476,-7.32,-9.34,0.51,0.4097,Enfocado
2026-04-15T11:00:22.923,0.3459,-7.97,-12.53,0.5061,0.4095,Enfocado
2026-04-15T11:00:23.075,0.3448,-7.0,-12.37,0.5176,0.4072,Enfocado
2026-04-15T11:00:23.241,0.3519,-6.87,-13.3,0.5036,0.4072,Enfocado
2026-04-15T11:00:23.411,0.342,-8.43,-15.16,0.5056,0.3968,Enfocado
2026-04-15T11:00:23.560,0.3446,-7.4,-14.95,0.5177,0.4015,Enfocado
